brand,image,name,new_price,old_price,rating
Nillkin,"https://bd.daraz.io/UC7H4gpgywe59c1jpsOumThaBuM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/13/9747/1.jpg?6374",Super Frosted Shield Back Cover for Samsung Galaxy J5 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/YUdNaFLMENyqZ1KyAboMIPiiSSc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/03/9747/1.jpg?6374",Super Frosted Shield Back Cover for Samsung Galaxy Note 5(N920) - Gold,604.00,654.00,0
Nillkin,"https://bd.daraz.io/I-VSqMEqSstHNMD7Wo21GLc-9VA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/92/9747/1.jpg?6374",Super Frosted Shield Back Cover for Samsung Galaxy S6 Edge PLUS - Gold,554.00,604.00,0
Nillkin,"https://bd.daraz.io/xA5rAG1CXcx71z4IK1_Z8pNhEAc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/82/9747/1.jpg?6371",Super Frosted Shield Back Cover for Samsung Galaxy J32016 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/dHQUUkO0MGZy5waSvgJTWMpjZFM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/72/9747/1.jpg?6374",Super Frosted Shield Back Cover for Samsung A7100 A710F - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/INeuqXaAbBZjfwAkr8fjC6lgfg0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/62/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung A5100 A510F - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/vjzbCwFSW1rh2JnS4MBcD0vIia0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/52/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung Galaxy A9 A9000 - Gold,554.00,604.00,0
Nillkin,"https://bd.daraz.io/E_fr9fH458PCsGT98KBqLjA87KA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/42/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung A3100A310F - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/IV0NBRfBQ7ObPYpr5qmoNHFjkCk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/32/9747/1.jpg?6371",Super Frosted Shield Back Cover for Samsung Galaxy S7 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/pJLoOpJvdoJMHrOvN2KJv_2eiTI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/12/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung Galaxy S7 Edge - Gold,554.00,604.00,0
Nillkin,"https://bd.daraz.io/BEUGNIwQvjv1QL_9M4SWNYnUmTg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/02/9747/1.jpg?6370",Super Frosted Shield Back Cover for Samsung Galaxy J5 Prime - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/_UFM-OOsWAVUtIMLEM1WQim_HQY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/91/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung J7108 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/ZotKqHxPscgoR5eY8LTRfgHR_U0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/81/9747/1.jpg?6374",Super Frosted Shield Back Cover for Samsung Galaxy A9 PRO(A9100) - Gold,535.00,585.00,0
Nillkin,"https://bd.daraz.io/6jpuhy2J-NnH5e-PK7hNbuBsQmw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/71/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung Galaxy C5(C5000) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/jEmhSiwke0AdYFuYcbm2oaDPDiQ=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/61/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung Galaxy C7(C7000) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/JY0OgTedLyGNdF6x8qr20shLcT4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/51/9747/1.jpg?6370",Super Frosted Shield Back Cover for Samsung Galaxy J7 Prime - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/FfmyMtSitTuDKiSPCzVWlur24Bc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/41/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung Galaxy A3(2017) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/OGVIl0uAynlt80K93aaseEdearo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/31/9747/1.jpg?6373",Super Frosted Shield Back Cover for Samsung Galaxy C9 Pro - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/OwGtF3BRTpto2BhLwgDNtJaktWA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/21/9747/1.jpg?6370",Super Frosted Shield Back Cover for Samsung Galaxy A5(2017) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/WX90uWR8NSUM3th0mzDfiXNlmS8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/11/9747/1.jpg?6370",Super Frosted Shield Back Cover for Samsung Galaxy A7(2017) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/vqzYISHaLZ6DrnJBjyCBgaRQKPA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/01/9747/1.jpg?6370",Super Frosted Shield Back Cover for Samsung Galaxy S8+ - Gold,554.00,604.00,0
Nillkin,"https://bd.daraz.io/D1PdsH-aF2WQRek6ufvIgikwlYc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/90/9747/1.jpg?6370",Super Frosted Shield Back Cover for Samsung Galaxy J7 Max - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/8dIAdnHnFGgJyHe9gV69bHQ19cg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/80/9747/1.jpg?6370",Super Frosted Shield Back Cover for Samsung Galaxy J5(2017) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/O7h_LAkW4Cnh4dcJZgY5fYoH7y4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/70/9747/1.jpg?6370",Super Frosted Shield Back Cover for HTC Desire 816 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/UobJJ6MfD_XsS3MqZ6Qh89SvX2U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/60/9747/1.jpg?6189",Super Frosted Shield Back Cover for HTC New One(M8) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/GiXRSYQHdJNfETNznVh8iVzyKic=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/50/9747/1.jpg?6187",Super Frosted Shield Back Cover for HTC One M9 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/l2jkTIMKG31pp71Ow_qKN8w1vTM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/40/9747/1.jpg?6186",Super Frosted Shield Back Cover for HTC Desire 826 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/ryYjBEgGtfBPsi9RoUExnF6Mp8k=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/30/9747/1.jpg?6186",Super Frosted Shield Back Cover for HTC Desire 626 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/cbj5VTpvB3SJRiyq6aiNdoHk8ho=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/20/9747/1.jpg?6186",Super Frosted Shield Back Cover for HTC Desire 526 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/bYqKWHfORdsTCSVoBPuPIViVHNI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/10/9747/1.jpg?6186",Super Frosted Shield Back Cover for HTC ONE E9+(E9PLUS) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/zdRwKmAiurYDsGSDflXedCarGaA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/00/9747/1.jpg?6189",Super Frosted Shield Back Cover for HTC Desire 530/630 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/C79hVI1iMyYb-k-ps5PrT2s2Nhk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/99/8747/1.jpg?6186",Super Frosted Shield Back Cover for HTC One X9 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/nwz4r0bLA5RQUM0zV4GwbFBKmmM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/89/8747/1.jpg?6164",Super Frosted Shield Back Cover for HTC One A9 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/v3OsVaY6Qy__RMryPaXbJKc3MWg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/79/8747/1.jpg?6164",Super Frosted Shield Back Cover for HTC Desire 825 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/24hcnNGj1gXM-hP17m509VSqerY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/69/8747/1.jpg?6061",Super Frosted Shield Back Cover for Mi 4i/4C - Gold,454.00,504.00,0
Nillkin,"https://bd.daraz.io/yuTMJJzca6uqajr35BwGuA5Pn2I=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/59/8747/1.jpg?6064",Super Frosted Shield Back Cover for XIAOMI RedMi NOTE2 - Gold,454.00,504.00,0
Nillkin,"https://bd.daraz.io/TZ9v9yP5ALKy_L8rvT5ekmNFZ_I=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/49/8747/1.jpg?6064",Super Frosted Shield Back Cover for XIAOMI RedMi Note 3 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/IaqOhgmF3HawWD4O5IY0af2mnyU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/39/8747/1.jpg?6063",Super Frosted Shield Back Cover for XIAOMI RedMi 3 - Gold,454.00,504.00,0
Nillkin,"https://bd.daraz.io/n9nDD6dYR4JlpDlM6Ukn9ODocAE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/19/8747/1.jpg?6063",Super Frosted Shield Back Cover for XIAOMI M5 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/gCM3LLc8PH9kBLgrSfcrmkh4RkE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/09/8747/1.jpg?6060",Super Frosted Shield Back Cover for XIAOMI RedMi 3 PRO - Gold,474.00,524.00,0
Nillkin,"https://bd.daraz.io/COTtbbKhrFe_v2M3trHVNTJ1FWs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/98/8747/1.jpg?6064",Super Frosted Shield Back Cover for XIAOMI MAX - Gold,594.00,644.00,0
Nillkin,"https://bd.daraz.io/csps4YyepZGkauFjV3hNGkZuE1U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/88/8747/1.jpg?6063",Super Frosted Shield Back Cover for XIAOMI RedMi Pro - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/4WPlFRkloujdrI_4zaq-NmHjb_8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/78/8747/1.jpg?6063",Super Frosted Shield Back Cover for XIAOMI RedMi Note 4 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/CWCnZqBJkKAZMc8U5KPPjK_Itfw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/68/8747/1.jpg?6063",Super Frosted Shield Back Cover for XIAOMI 5S - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/tBiF4E1y2AIIOkE3Eb92jHSV_mc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/58/8747/1.jpg?6063",Super Frosted Shield Back Cover for XIAOMI 5S Plus - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/uXpfgvutMqan5I0QlxEtnZrjQYs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/48/8747/1.jpg?5950",Super Frosted Shield Back Cover for XIAOMI RedMi Mi 4 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/9Fm7c0jFw0b4C1D-9L70npLa-Wo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/38/8747/1.jpg?5954",Super Frosted Shield Back Cover for XIAOMI Mi Note 2 - Gold,554.00,604.00,0
Nillkin,"https://bd.daraz.io/0UNfLDD8hTVcipX4CIyJhiVXctg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/28/8747/1.jpg?5944",Super Frosted Shield Back Cover for XIAOMI RedMi 4A - Gold,454.00,504.00,0
Nillkin,"https://bd.daraz.io/jsCvFg1JOqeet4ogV8Oz2UzqF7g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/18/8747/1.jpg?5943",Super Frosted Shield Back Cover for XIAOMI RedMi 4 Pro - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/1vKP-rqxgpjnQlWhK--tpMkSGCo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/08/8747/1.jpg?5948",Super Frosted Shield Back Cover for XIAOMI RedMi Note 4X - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/2EKkgxxWI2NuZKiYb04e7nvsmNA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/97/8747/1.jpg?5950",Super Frosted Shield Back Cover for XIAOMI RedMi 4X - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/Jsj2mrIhomWy61uq33eTYWWu2Yc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/87/8747/1.jpg?5942",Super Frosted Shield Back Cover for Xiaomi Mi6 - Gold,554.00,604.00,0
Nillkin,"https://bd.daraz.io/1XWexzpo4iXLwjyGnxLsGVRWhq0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/77/8747/1.jpg?5950",Super Frosted Shield Back Cover for OnePlus 3(A3000)/3T - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/yVWfdd318MpRiDiyfmK0wGQXfjc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/67/8747/1.jpg?5943",Super Frosted Shield Back Cover for OnePlus 2 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/6KJIoSJ_0MUTJVaMoVNC_4B_-70=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/57/8747/1.jpg?5951",Super Frosted Shield Back Cover for OnePlus A0001 - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/1VqhtdjJIdrmMWPiJKAYWficoRo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/47/8747/1.jpg?5943",Super Matte Shield Back Cover for ASUS Asus ZenFone 5 - Gold,454.00,504.00,0
Nillkin,"https://bd.daraz.io/GzSxwDUgeywjub_27ORVxUWIZGg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/37/8747/1.jpg?5952",Matte Shield Back Cover for ASUS Asus Zenfone Go TV (ZB551KL) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/Q26DN0QRzPyAVYVZxJ9_Di6EzoI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/27/8747/1.jpg?5940",Matte Shield Back Cover for ASUS Asus Zenfone Go (ZB452KG) - Gold,454.00,504.00,0
Nillkin,"https://bd.daraz.io/OLIHin8OG-3VNbRIOGhQoLhOZ8E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/17/8747/1.jpg?5943",Super Frosted Shield Back Cover for Asus Zenfone 2 Laser/ZE550KL - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/ql_j9CK6FtB_Z72qn7_klxXBfjo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/07/8747/1.jpg?5940",Super Frosted Shield Back Cover for Asus Zenfone2 Laser (ZE500KL) - Gold,504.00,554.00,0
Nillkin,"https://bd.daraz.io/yFHuR7gDI62vv0hOClfPk6uaXyg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/96/8747/1.jpg?5951",Super Frosted Shield Back Cover for Asus Zenfone 3(ZE552KL) - Black,525.00,575.00,0
Nillkin,"https://bd.daraz.io/x5UrCW_28s96pG9xDDAQEdu68Hs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/86/8747/1.jpg?5823",Super Frosted Shield Back Cover for Asus Zenfone 3 Ultra(ZU680KL) - Black,525.00,575.00,0
Nillkin,"https://bd.daraz.io/SZFewCruVI0Rcpr84FfCIoUSu_U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/76/8747/1.jpg?5823",Back Cover for Asus Zenfone 3 Max(ZC520TL) - Black,525.00,575.00,0
Nillkin,"https://bd.daraz.io/FiH-m9gF1mSk1d7QOhj88kP6rZc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/66/8747/1.jpg?5821",Super Frosted Shield Back Cover for Asus Zenfone 3 Laser(ZC551KL) - Black,525.00,575.00,0
Nillkin,"https://bd.daraz.io/m1cGShLLUtF-Hw2WusKDArqDL1A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/56/8747/1.jpg?5823",Super Frosted Shield Back Cover for Asus Zenfone 3 Max(ZC553KL) - Black,525.00,575.00,0
Nillkin,"https://bd.daraz.io/G8-qWw1LXPhKhuKfBfDhMYXPr4g=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/46/8747/1.jpg?5823",Super Frosted Shield Back Cover for Google Pixel - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/tBD-6jRsTYS56cKpJnlPAY6RUUI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/26/8747/1.jpg?5823",Super Frosted Shield Back Cover for Google Pixel XL - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/rh_KKfopiy3DF2ndXm5TpkMJKaM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/16/8747/1.jpg?5822",Super Frosted Shield Back Cover for BlackBerry Z3 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/C0PRsf-by1MrmOuWdh4PZsCFshA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/06/8747/1.jpg?5822",Super Frosted Shield Back Cover for BlackBerry Passport - Black,604.00,654.00,0
Nillkin,"https://bd.daraz.io/xZ7oIhD_MWcaEIJ43LXbs9EveuI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/95/8747/1.jpg?5825",Super Frosted Shield Back Cover for Nokia Lumia 1020 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/XJVJ0R8q3iELNDz5E-QAk05773o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/85/8747/1.jpg?5822",Super Frosted Shield Back Cover for NOKIA Lumia 830 - Black,504.00,554.00,0
Nillkin,"https://bd.daraz.io/5bIVeOMUztFk19N4IG0o7japC4s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/75/8747/1.jpg?5826",Super Frosted Shield Back Cover for Nokia 6 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/W8jkTq3OvkQAmlfPnqzsi2vUu_4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/65/8747/1.jpg?5821",Super Frosted Shield Back Cover for MOTO G3 (3rd Gen)XT1550 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/Avepriw2aI2CkOkUIiFp7kEs2A0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/55/8747/1.jpg?5820",Super Frosted Shield Back Cover for MOTO X Play - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/zZ7OCdmP9ggHww2dsI9mDQ3GOKo=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/45/8747/1.jpg?5823",Super Frosted Shield Back Cover for LG G4 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/i380epdQ-ID9BlBHNjkpUTr5QMw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/35/8747/1.jpg?5820",Super Frosted Shield Back Cover for Sony Xperia Z2(L50) - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/75QS1h8Lvb9RhvvkksRbTrAKNnw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/25/8747/1.jpg?5711",Super Frosted Shield Back Cover for Sony Xperia Z4 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/neouFn0oqL4uOuQB94GlZrVEn7Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/15/8747/1.jpg?5711",Super Frosted Shield Back Cover for Sony Xperia M4 Aqua - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/vswg57-LvoP15N-Z-K8KnPhiPg0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/05/8747/1.jpg?5711",Super Frosted Shield Back Cover for Sony Xperia C4 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/GDWrYK3DhNkI_D_yoMAUuf7hfu8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/94/8747/1.jpg?5711",Super Frosted Shield Back Cover for Sony Xperia C5 Ultra - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/RT-Zg17t1UZ9RLF0hTQexoTsT4o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/84/8747/1.jpg?5577",Super Frosted Shield Back Cover for Sony Xperia M5 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/hi78bNnuP--w-b0zo1C_ccVC2bU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/74/8747/1.jpg?5575",Super Frosted Shield Back Cover for Sony Xperia Z5 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/e7cEYpnAN3YUaaVxar8-I9htk6Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/64/8747/1.jpg?5575",Super Frosted Shield Back Cover for LG Nexus 5X - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/vN3yBJ3NAEF8wJmHf5NvtOnYfYY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/54/8747/1.jpg?5577",Super Frosted Shield Back Cover for LG K10 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/1qSFl5aHvP_Ze0KVvYsBXxfPlh8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/44/8747/1.jpg?5577",Super Frosted Shield Back Cover for LG X Screen - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/Pl_dwF7Zk3XVhfEkYC3hLUyvpN4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/34/8747/1.jpg?5575",Super Frosted Shield Back Cover for LG K8 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/z8y2H570poQjalLE9b-y9IpHS1I=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/24/8747/1.jpg?5445",Super Frosted Shield for LG G5 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/HvAF2QLl1rZSLU4qnlVCMcowlPU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/14/8747/1.jpg?5445",Super Frosted Shield Back Cover for LG K4 - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/9Opuj4Um3AOgfTY82BLumcv8ITE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/04/8747/1.jpg?5445",Super Frosted Shield Back Cover for Sony Xperia Z5 Premium - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/jBM6ARwlXO3OvF5gFfwOpkZx1jc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/93/8747/1.jpg?5443",Super Frosted Shield Back Cover for Sony Xperia XA - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/AKSJe9q7AtANX4Gz-rYJp42TNEY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/83/8747/1.jpg?5445",Super Frosted Shield Back Cover for Sony Xperia X - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/1BO68v-fK9LVxfR0K3T_9eixP-o=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/73/8747/1.jpg?5442",Super Frosted Shield Back Cover for Sony Xperia XA Ultra - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/SGSasJscitN9tbhvgnEultAdLyc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/63/8747/1.jpg?5445",Super Frosted Shield Back Cover for Sony Xperia XZ Premium - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/eHgozoaJsFULEbj3-LWKfAz5KuI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/53/8747/1.jpg?5445",Super Frosted Shield Back Cover for Sony Xperia XA1 Ultra - Black,553.00,603.00,0
Nillkin,"https://bd.daraz.io/dL2bpbDZoWuiUCLGzU2TLH4F78E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/43/8747/1.jpg?5445",Super Frosted Shield Back Cover for Samsung Galaxy Grand PrimeG5308W - Black,504.00,554.00,0
Nillkin,"https://bd.daraz.io/Htl9ncy8AwYvcv0qL1OeNDHvhd0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/33/8747/1.jpg?5442",Super Frosted Shield Back Cover for Samsung Galaxy A5A5000 - Black,504.00,554.00,0
Nillkin,"https://bd.daraz.io/nbRkrCsa9BoUd1alYYITO6cusgE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/23/8747/1.jpg?5444",Super Frosted Shield Back Cover for Samsung Galaxy A7(A700) - Black,504.00,554.00,0
Nillkin,"https://bd.daraz.io/bGsXhaBt09zSj0a-OLmEa0N-M6Q=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/13/8747/1.jpg?5442",Super Frosted Shield Back Cover for Samsung Galaxy S6 Edge - Black,554.00,604.00,0
Nillkin,"https://bd.daraz.io/Go1TlJQieMIYZdrsFXpjkkFwIYs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/03/8747/1.jpg?5326",Super Frosted Shield Back Cover for Samsung Galaxy J7 - Black,504.00,554.00,0
Nillkin,"https://bd.daraz.io/90OBnJyoqhKowRYcNaKml5Jq9gk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/92/8747/1.jpg?5326",Super Frosted Shield Back Cover for Samsung Galaxy J5 - Black,504.00,554.00,0
Nillkin,"https://bd.daraz.io/l6jtrwLFfwu6xhc4k2f-aVgpcCc=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(80)/product/82/8747/1.jpg?5326",Super Frosted Shield Back Cover for Samsung Galaxy Note 5(N920) - Black,604.00,654.00,0
